F1,nobail_no,F3,F4,prefix,F5
58239,1001008326,6,4,100,5
58240,1001008327,6,4,100,5
58241,1001008328,6,4,100,5
58242,1001008329,6,4,100,5
58243,1001008330,6,4,100,5
58244,1001008331,6,4,100,5
58245,1001008332,6,4,100,5
58246,1001008333,6,4,100,5
58247,1001008334,6,4,100,5
58248,1001008335,6,4,100,5
58249,1001008336,6,4,100,5
58250,1001008337,6,4,100,5
58251,1001008338,6,4,100,5
58252,1001008339,6,4,100,5
58253,1001008340,6,4,100,5
58254,1001008341,6,4,100,5
58255,1001008342,6,4,100,5
58256,1001008343,6,4,100,5
58257,1001008344,6,4,100,5
58258,1001008345,6,4,100,5
58259,1001008346,6,4,100,5
58260,1001008347,6,4,100,5
58261,1001008348,6,4,100,5
58262,1001008349,6,4,100,5
58263,1001008350,6,4,100,5
58264,1001008351,6,4,100,5
58265,1001008352,6,4,100,5
58266,1001008353,6,4,100,5
58267,1001008354,6,4,100,5
58268,1001008355,6,4,100,5
58269,1001008356,6,4,100,5
58270,1001008357,6,4,100,5
58271,1001008358,6,4,100,5
58272,1001008359,6,4,100,5
58273,1001008360,6,4,100,5
58274,1001008361,6,4,100,5
58275,1001008362,6,4,100,5
58276,1001008363,6,4,100,5
58277,1001008364,6,4,100,5
58278,1001008365,6,4,100,5
58279,1001008366,6,4,100,5
58280,1001008367,6,4,100,5
58281,1001008368,6,4,100,5
58282,1001008369,6,4,100,5
58283,1001008370,6,4,100,5
58284,1001008371,6,4,100,5
58285,1001008372,6,4,100,5
58286,1001008373,6,4,100,5
58287,1001008374,6,4,100,5
58288,1001008375,6,4,100,5
58289,1001008376,6,4,100,5
58290,1001008377,6,4,100,5
58291,1001008378,6,4,100,5
58292,1001008379,6,4,100,5
58293,1001008380,6,4,100,5
58294,1001008381,6,4,100,5
58295,1001008382,6,4,100,5
58296,1001008383,6,4,100,5
58297,1001008384,6,4,100,5
58298,1001008385,6,4,100,5
58299,1001008386,6,4,100,5
58300,1001008387,6,4,100,5
58301,1001008388,6,4,100,5
58302,1001008389,6,4,100,5
58303,1001008390,6,4,100,5
58304,1001008391,6,4,100,5
58305,1001008392,6,4,100,5
58306,1001008393,6,4,100,5
58307,1001008394,6,4,100,5
58308,1001008395,6,4,100,5
58309,1001008396,6,4,100,5
58310,1001008397,6,4,100,5
58311,1001008398,6,4,100,5
58312,1001008399,6,4,100,5
58313,1001008400,6,4,100,5
58314,1001008401,6,4,100,5
58315,1001008402,6,4,100,5
58316,1001008403,6,4,100,5
58317,1001008404,6,4,100,5
58318,1001008405,6,4,100,5
58319,1001008406,6,4,100,5
58320,1001008407,6,4,100,5
58321,1001008408,6,4,100,5
58322,1001008409,6,4,100,5
58323,1001008410,6,4,100,5
58324,1001008411,6,4,100,5
58325,1001008412,6,4,100,5
58326,1001008413,6,4,100,5
58327,1001008414,6,4,100,5
58328,1001008415,6,4,100,5
58329,1001008416,6,4,100,5
58330,1001008417,6,4,100,5
58331,1001008418,6,4,100,5
58332,1001008419,6,4,100,5
58333,1001008420,6,4,100,5
58334,1001008421,6,4,100,5
58335,1001008422,6,4,100,5
58336,1001008423,6,4,100,5
58337,1001008424,6,4,100,5
58338,1001008425,6,4,100,5
58339,1001008426,6,4,100,5
58340,1001008427,6,4,100,5
58341,1001008428,6,4,100,5
58342,1001008429,6,4,100,5
58343,1001008430,6,4,100,5
58344,1001008431,6,4,100,5
58345,1001008432,6,4,100,5
58346,1001008433,6,4,100,5
58347,1001008434,6,4,100,5
58348,1001008435,6,4,100,5
58349,1001008436,6,4,100,5
58350,1001008437,6,4,100,5
58351,1001008438,6,4,100,5
58352,1001008439,6,4,100,5
58353,1001008440,6,4,100,5
58354,1001008441,6,4,100,5
58355,1001008442,6,4,100,5
58356,1001008443,6,4,100,5
58357,1001008444,6,4,100,5
58358,1001008445,6,4,100,5
58359,1001008446,6,4,100,5
58360,1001008447,6,4,100,5
58361,1001008448,6,4,100,5
58362,1001008449,6,4,100,5
58363,1001008450,6,4,100,5
58364,1001008451,6,4,100,5
58365,1001008452,6,4,100,5
58366,1001008453,6,4,100,5
58367,1001008454,6,4,100,5
58368,1001008455,6,4,100,5
58369,1001008456,6,4,100,5
58370,1001008457,6,4,100,5
58371,1001008458,6,4,100,5
58372,1001008459,6,4,100,5
58373,1001008460,6,4,100,5
58374,1001008461,6,4,100,5
58375,1001008462,6,4,100,5
58376,1001008463,6,4,100,5
58377,1001008464,6,4,100,5
58378,1001008465,6,4,100,5
58379,1001008466,6,4,100,5
58380,1001008467,6,4,100,5
58381,1001008468,6,4,100,5
58382,1001008469,6,4,100,5
58383,1001008470,6,4,100,5
58384,1001008471,6,4,100,5
58385,1001008472,6,4,100,5
58386,1001008473,6,4,100,5
58387,1001008474,6,4,100,5
58388,1001008475,6,4,100,5
58389,1001008476,6,4,100,5
58390,1001008477,6,4,100,5
58391,1001008478,6,4,100,5
58392,1001008479,6,4,100,5
58393,1001008480,6,4,100,5
58394,1001008481,6,4,100,5
58395,1001008482,6,4,100,5
58396,1001008483,6,4,100,5
58397,1001008484,6,4,100,5
58398,1001008485,6,4,100,5
58399,1001008486,6,4,100,5
58400,1001008487,6,4,100,5
58401,1001008488,6,4,100,5
58402,1001008489,6,4,100,5
58403,1001008490,6,4,100,5
58404,1001008491,6,4,100,5
58405,1001008492,6,4,100,5
58406,1001008493,6,4,100,5
58407,1001008494,6,4,100,5
58408,1001008495,6,4,100,5
58409,1001008496,6,4,100,5
58410,1001008497,6,4,100,5
58411,1001008498,6,4,100,5
58412,1001008499,6,4,100,5
58413,1001008500,6,4,100,5
58414,1001008501,6,4,100,5
58415,1001008502,6,4,100,5
58416,1001008503,6,4,100,5
58417,1001008504,6,4,100,5
58418,1001008505,6,4,100,5
58419,1001008506,6,4,100,5
58420,1001008507,6,4,100,5
58421,1001008508,6,4,100,5
58422,1001008509,6,4,100,5
58423,1001008510,6,4,100,5
58424,1001008511,6,4,100,5
58425,1001008512,6,4,100,5
58426,1001008513,6,4,100,5
58427,1001008514,6,4,100,5
58428,1001008515,6,4,100,5
58429,1001008516,6,4,100,5
58430,1001008517,6,4,100,5
58431,1001008518,6,4,100,5
58432,1001008519,6,4,100,5
58433,1001008520,6,4,100,5
58434,1001008521,6,4,100,5
58435,1001008522,6,4,100,5
58436,1001008523,6,4,100,5
58437,1001008524,6,4,100,5
58438,1001008525,6,4,100,5
58439,1001008526,6,4,100,5
58440,1001008527,6,4,100,5
58441,1001008528,6,4,100,5
58442,1001008529,6,4,100,5
58443,1001008530,6,4,100,5
58444,1001008531,6,4,100,5
58445,1001008532,6,4,100,5
58446,1001008533,6,4,100,5
58447,1001008534,6,4,100,5
58448,1001008535,6,4,100,5
58449,1001008536,6,4,100,5
58450,1001008537,6,4,100,5
58451,1001008538,6,4,100,5
58452,1001008539,6,4,100,5
58453,1001008540,6,4,100,5
58454,1001008541,6,4,100,5
58455,1001008542,6,4,100,5
58456,1001008543,6,4,100,5
58457,1001008544,6,4,100,5
58458,1001008545,6,4,100,5
58459,1001008546,6,4,100,5
58460,1001008547,6,4,100,5
58461,1001008548,6,4,100,5
58462,1001008549,6,4,100,5
58463,1001008550,6,4,100,5
58464,1001008551,6,4,100,5
58465,1001008552,6,4,100,5
58466,1001008553,6,4,100,5
58467,1001008554,6,4,100,5
58468,1001008555,6,4,100,5
58469,1001008556,6,4,100,5
58470,1001008557,6,4,100,5
58471,1001008558,6,4,100,5
58472,1001008559,6,4,100,5
58473,1001008560,6,4,100,5
58474,1001008561,6,4,100,5
58475,1001008562,6,4,100,5
58476,1001008563,6,4,100,5
58477,1001008564,6,4,100,5
58478,1001008565,6,4,100,5
58479,1001008566,6,4,100,5
58480,1001008567,6,4,100,5
58481,1001008568,6,4,100,5
58482,1001008569,6,4,100,5
58483,1001008570,6,4,100,5
58484,1001008571,6,4,100,5
58485,1001008572,6,4,100,5
58486,1001008573,6,4,100,5
58487,1001008574,6,4,100,5
58488,1001008575,6,4,100,5
58489,1001008576,6,4,100,5
58490,1001008577,6,4,100,5
58491,1001008578,6,4,100,5
58492,1001008579,6,4,100,5
58493,1001008580,6,4,100,5
58494,1001008581,6,4,100,5
58495,1001008582,6,4,100,5
58496,1001008583,6,4,100,5
58497,1001008584,6,4,100,5
58498,1001008585,6,4,100,5
58499,1001008586,6,4,100,5
58500,1001008587,6,4,100,5
58501,1001008588,6,4,100,5
58502,1001008589,6,4,100,5
58503,1001008590,6,4,100,5
58504,1001008591,6,4,100,5
58505,1001008592,6,4,100,5
58506,1001008593,6,4,100,5
58507,1001008594,6,4,100,5
58508,1001008595,6,4,100,5
58509,1001008596,6,4,100,5
58510,1001008597,6,4,100,5
58511,1001008598,6,4,100,5
58512,1001008599,6,4,100,5
58513,1001008600,6,4,100,5
58514,1001008601,6,4,100,5
58515,1001008602,6,4,100,5
58516,1001008603,6,4,100,5
58517,1001008604,6,4,100,5
58518,1001008605,6,4,100,5
58519,1001008606,6,4,100,5
58520,1001008607,6,4,100,5
58521,1001008608,6,4,100,5
58522,1001008609,6,4,100,5
58523,1001008610,6,4,100,5
58524,1001008611,6,4,100,5
58525,1001008612,6,4,100,5
58526,1001008613,6,4,100,5
58527,1001008614,6,4,100,5
58528,1001008615,6,4,100,5
58529,1001008616,6,4,100,5
58530,1001008617,6,4,100,5
58531,1001008618,6,4,100,5
58532,1001008619,6,4,100,5
58533,1001008620,6,4,100,5
58534,1001008621,6,4,100,5
58535,1001008622,6,4,100,5
58536,1001008623,6,4,100,5
58537,1001008624,6,4,100,5
58538,1001008625,6,4,100,5
58539,1001008626,6,4,100,5
58540,1001008627,6,4,100,5
58541,1001008628,6,4,100,5
58542,1001008629,6,4,100,5
58543,1001008630,6,4,100,5
58544,1001008631,6,4,100,5
58545,1001008632,6,4,100,5
58546,1001008633,6,4,100,5
58547,1001008634,6,4,100,5
58548,1001008635,6,4,100,5
58549,1001008636,6,4,100,5
58550,1001008637,6,4,100,5
58551,1001008638,6,4,100,5
58552,1001008639,6,4,100,5
58553,1001008640,6,4,100,5
58554,1001008641,6,4,100,5
58555,1001008642,6,4,100,5
58556,1001008643,6,4,100,5
58557,1001008644,6,4,100,5
58558,1001008645,6,4,100,5
58559,1001008646,6,4,100,5
58560,1001008647,6,4,100,5
58561,1001008648,6,4,100,5
58562,1001008649,6,4,100,5
58563,1001008650,6,4,100,5
58564,1001008651,6,4,100,5
58565,1001008652,6,4,100,5
58566,1001008653,6,4,100,5
58567,1001008654,6,4,100,5
58568,1001008655,6,4,100,5
58569,1001008656,6,4,100,5
58570,1001008657,6,4,100,5
58571,1001008658,6,4,100,5
58572,1001008659,6,4,100,5
58573,1001008660,6,4,100,5
58574,1001008661,6,4,100,5
58575,1001008662,6,4,100,5
58576,1001008663,6,4,100,5
58577,1001008664,6,4,100,5
58578,1001008665,6,4,100,5
58579,1001008666,6,4,100,5
58580,1001008667,6,4,100,5
58581,1001008668,6,4,100,5
58582,1001008669,6,4,100,5
58583,1001008670,6,4,100,5
58584,1001008671,6,4,100,5
58585,1001008672,6,4,100,5
58586,1001008673,6,4,100,5
58587,1001008674,6,4,100,5
58588,1001008675,6,4,100,5
58589,1001008676,6,4,100,5
58590,1001008677,6,4,100,5
58591,1001008678,6,4,100,5
58592,1001008679,6,4,100,5
58593,1001008680,6,4,100,5
58594,1001008681,6,4,100,5
58595,1001008682,6,4,100,5
58596,1001008683,6,4,100,5
58597,1001008684,6,4,100,5
58598,1001008685,6,4,100,5
58599,1001008686,6,4,100,5
58600,1001008687,6,4,100,5
58601,1001008688,6,4,100,5
58602,1001008689,6,4,100,5
58603,1001008690,6,4,100,5
58604,1001008691,6,4,100,5
58605,1001008692,6,4,100,5
58606,1001008693,6,4,100,5
58607,1001008694,6,4,100,5
58608,1001008695,6,4,100,5
58609,1001008696,6,4,100,5
58610,1001008697,6,4,100,5
58611,1001008698,6,4,100,5
58612,1001008699,6,4,100,5
58613,1001008700,6,4,100,5
58614,1001008701,6,4,100,5
58615,1001008702,6,4,100,5
58616,1001008703,6,4,100,5
58617,1001008704,6,4,100,5
58618,1001008705,6,4,100,5
58619,1001008706,6,4,100,5
58620,1001008707,6,4,100,5
58621,1001008708,6,4,100,5
58622,1001008709,6,4,100,5
58623,1001008710,6,4,100,5
58624,1001008711,6,4,100,5
58625,1001008712,6,4,100,5
58626,1001008713,6,4,100,5
58627,1001008714,6,4,100,5
58628,1001008715,6,4,100,5
58629,1001008716,6,4,100,5
58630,1001008717,6,4,100,5
58631,1001008718,6,4,100,5
58632,1001008719,6,4,100,5
58633,1001008720,6,4,100,5
58634,1001008721,6,4,100,5
58635,1001008722,6,4,100,5
58636,1001008723,6,4,100,5
58637,1001008724,6,4,100,5
58638,1001008725,6,4,100,5
58639,1001008726,6,4,100,5
58640,1001008727,6,4,100,5
58641,1001008728,6,4,100,5
58642,1001008729,6,4,100,5
58643,1001008730,6,4,100,5
58644,1001008731,6,4,100,5
58645,1001008732,6,4,100,5
58646,1001008733,6,4,100,5
58647,1001008734,6,4,100,5
58648,1001008735,6,4,100,5
58649,1001008736,6,4,100,5
58650,1001008737,6,4,100,5
58651,1001008738,6,4,100,5
58652,1001008739,6,4,100,5
58653,1001008740,6,4,100,5
58654,1001008741,6,4,100,5
58655,1001008742,6,4,100,5
58656,1001008743,6,4,100,5
58657,1001008744,6,4,100,5
58658,1001008745,6,4,100,5
58659,1001008746,6,4,100,5
58660,1001008747,6,4,100,5
58661,1001008748,6,4,100,5
58662,1001008749,6,4,100,5
58663,1001008750,6,4,100,5
58664,1001008751,6,4,100,5
58665,1001008752,6,4,100,5
58666,1001008753,6,4,100,5
58667,1001008754,6,4,100,5
58668,1001008755,6,4,100,5
58669,1001008756,6,4,100,5
58670,1001008757,6,4,100,5
58671,1001008758,6,4,100,5
58672,1001008759,6,4,100,5
58673,1001008760,6,4,100,5
58674,1001008761,6,4,100,5
58675,1001008762,6,4,100,5
58676,1001008763,6,4,100,5
58677,1001008764,6,4,100,5
58678,1001008765,6,4,100,5
58679,1001008766,6,4,100,5
58680,1001008767,6,4,100,5
58681,1001008768,6,4,100,5
58682,1001008769,6,4,100,5
58683,1001008770,6,4,100,5
58684,1001008771,6,4,100,5
58685,1001008772,6,4,100,5
58686,1001008773,6,4,100,5
58687,1001008774,6,4,100,5
58688,1001008775,6,4,100,5
58689,1001008776,6,4,100,5
58690,1001008777,6,4,100,5
58691,1001008778,6,4,100,5
58692,1001008779,6,4,100,5
58693,1001008780,6,4,100,5
58694,1001008781,6,4,100,5
58695,1001008782,6,4,100,5
58696,1001008783,6,4,100,5
58697,1001008784,6,4,100,5
58698,1001008785,6,4,100,5
58699,1001008786,6,4,100,5
58700,1001008787,6,4,100,5
58701,1001008788,6,4,100,5
58702,1001008789,6,4,100,5
58703,1001008790,6,4,100,5
58704,1001008791,6,4,100,5
58705,1001008792,6,4,100,5
58706,1001008793,6,4,100,5
58707,1001008794,6,4,100,5
58708,1001008795,6,4,100,5
58709,1001008796,6,4,100,5
58710,1001008797,6,4,100,5
58711,1001008798,6,4,100,5
58712,1001008799,6,4,100,5
58713,1001008800,6,4,100,5
58714,1001008801,6,4,100,5
58715,1001008802,6,4,100,5
58716,1001008803,6,4,100,5
58717,1001008804,6,4,100,5
58718,1001008805,6,4,100,5
58719,1001008806,6,4,100,5
58720,1001008807,6,4,100,5
58721,1001008808,6,4,100,5
58722,1001008809,6,4,100,5
58723,1001008810,6,4,100,5
58724,1001008811,6,4,100,5
58725,1001008812,6,4,100,5
58726,1001008813,6,4,100,5
58727,1001008814,6,4,100,5
58728,1001008815,6,4,100,5
58729,1001008816,6,4,100,5
58730,1001008817,6,4,100,5
58731,1001008818,6,4,100,5
58732,1001008819,6,4,100,5
58733,1001008820,6,4,100,5
58734,1001008821,6,4,100,5
58735,1001008822,6,4,100,5
58736,1001008823,6,4,100,5
58737,1001008824,6,4,100,5
58738,1001008825,6,4,100,5
58739,1001008826,6,4,100,5
58740,1001008827,6,4,100,5
58741,1001008828,6,4,100,5
58742,1001008829,6,4,100,5
58743,1001008830,6,4,100,5
58744,1001008831,6,4,100,5
58745,1001008832,6,4,100,5
58746,1001008833,6,4,100,5
58747,1001008834,6,4,100,5
58748,1001008835,6,4,100,5
58749,1001008836,6,4,100,5
58750,1001008837,6,4,100,5
58751,1001008838,6,4,100,5
58752,1001008839,6,4,100,5
58753,1001008840,6,4,100,5
58754,1001008841,6,4,100,5
58755,1001008842,6,4,100,5
58756,1001008843,6,4,100,5
58757,1001008844,6,4,100,5
58758,1001008845,6,4,100,5
58759,1001008846,6,4,100,5
58760,1001008847,6,4,100,5
58761,1001008848,6,4,100,5
58762,1001008849,6,4,100,5
58763,1001008850,6,4,100,5
58764,1001008851,6,4,100,5
58765,1001008852,6,4,100,5
58766,1001008853,6,4,100,5
58767,1001008854,6,4,100,5
58768,1001008855,6,4,100,5
58769,1001008856,6,4,100,5
58770,1001008857,6,4,100,5
58771,1001008858,6,4,100,5
58772,1001008859,6,4,100,5
58773,1001008860,6,4,100,5
58774,1001008861,6,4,100,5
58775,1001008862,6,4,100,5
58776,1001008863,6,4,100,5
58777,1001008864,6,4,100,5
58778,1001008865,6,4,100,5
58779,1001008866,6,4,100,5
58780,1001008867,6,4,100,5
58781,1001008868,6,4,100,5
58782,1001008869,6,4,100,5
58783,1001008870,6,4,100,5
58784,1001008871,6,4,100,5
58785,1001008872,6,4,100,5
58786,1001008873,6,4,100,5
58787,1001008874,6,4,100,5
58788,1001008875,6,4,100,5
58789,1001008876,6,4,100,5
58790,1001008877,6,4,100,5
58791,1001008878,6,4,100,5
58792,1001008879,6,4,100,5
58793,1001008880,6,4,100,5
58794,1001008881,6,4,100,5
58795,1001008882,6,4,100,5
58796,1001008883,6,4,100,5
58797,1001008884,6,4,100,5
58798,1001008885,6,4,100,5
58799,1001008886,6,4,100,5
58800,1001008887,6,4,100,5
58801,1001008888,6,4,100,5
58802,1001008889,6,4,100,5
58803,1001008890,6,4,100,5
58804,1001008891,6,4,100,5
58805,1001008892,6,4,100,5
58806,1001008893,6,4,100,5
58807,1001008894,6,4,100,5
58808,1001008895,6,4,100,5
58809,1001008896,6,4,100,5
58810,1001008897,6,4,100,5
58811,1001008898,6,4,100,5
58812,1001008899,6,4,100,5
58813,1001008900,6,4,100,5
58814,1001008901,6,4,100,5
58815,1001008902,6,4,100,5
58816,1001008903,6,4,100,5
58817,1001008904,6,4,100,5
58818,1001008905,6,4,100,5
58819,1001008906,6,4,100,5
58820,1001008907,6,4,100,5
58821,1001008908,6,4,100,5
58822,1001008909,6,4,100,5
58823,1001008910,6,4,100,5
58824,1001008911,6,4,100,5
58825,1001008912,6,4,100,5
58826,1001008913,6,4,100,5
58827,1001008914,6,4,100,5
58828,1001008915,6,4,100,5
58829,1001008916,6,4,100,5
58830,1001008917,6,4,100,5
58831,1001008918,6,4,100,5
58832,1001008919,6,4,100,5
58833,1001008920,6,4,100,5
58834,1001008921,6,4,100,5
58835,1001008922,6,4,100,5
58836,1001008923,6,4,100,5
58837,1001008924,6,4,100,5
58838,1001008925,6,4,100,5
58839,1001008926,6,4,100,5
58840,1001008927,6,4,100,5
58841,1001008928,6,4,100,5
58842,1001008929,6,4,100,5
58843,1001008930,6,4,100,5
58844,1001008931,6,4,100,5
58845,1001008932,6,4,100,5
58846,1001008933,6,4,100,5
58847,1001008934,6,4,100,5
58848,1001008935,6,4,100,5
58849,1001008936,6,4,100,5
58850,1001008937,6,4,100,5
58851,1001008938,6,4,100,5
58852,1001008939,6,4,100,5
58853,1001008940,6,4,100,5
58854,1001008941,6,4,100,5
58855,1001008942,6,4,100,5
58856,1001008943,6,4,100,5
58857,1001008944,6,4,100,5
58858,1001008945,6,4,100,5
58859,1001008946,6,4,100,5
58860,1001008947,6,4,100,5
58861,1001008948,6,4,100,5
58862,1001008949,6,4,100,5
58863,1001008950,6,4,100,5
58864,1001008951,6,4,100,5
58865,1001008952,6,4,100,5
58866,1001008953,6,4,100,5
58867,1001008954,6,4,100,5
58868,1001008955,6,4,100,5
58869,1001008956,6,4,100,5
58870,1001008957,6,4,100,5
58871,1001008958,6,4,100,5
58872,1001008959,6,4,100,5
58873,1001008960,6,4,100,5
58874,1001008961,6,4,100,5
58875,1001008962,6,4,100,5
58876,1001008963,6,4,100,5
58877,1001008964,6,4,100,5
58878,1001008965,6,4,100,5
58879,1001008966,6,4,100,5
58880,1001008967,6,4,100,5
58881,1001008968,6,4,100,5
58882,1001008969,6,4,100,5
58883,1001008970,6,4,100,5
58884,1001008971,6,4,100,5
58885,1001008972,6,4,100,5
58886,1001008973,6,4,100,5
58887,1001008974,6,4,100,5
58888,1001008975,6,4,100,5
58889,1001008976,6,4,100,5
58890,1001008977,6,4,100,5
58891,1001008978,6,4,100,5
58892,1001008979,6,4,100,5
58893,1001008980,6,4,100,5
58894,1001008981,6,4,100,5
58895,1001008982,6,4,100,5
58896,1001008983,6,4,100,5
58897,1001008984,6,4,100,5
58898,1001008985,6,4,100,5
58899,1001008986,6,4,100,5
58900,1001008987,6,4,100,5
58901,1001008988,6,4,100,5
58902,1001008989,6,4,100,5
58903,1001008990,6,4,100,5
58904,1001008991,6,4,100,5
58905,1001008992,6,4,100,5
58906,1001008993,6,4,100,5
58907,1001008994,6,4,100,5
58908,1001008995,6,4,100,5
58909,1001008996,6,4,100,5
58910,1001008997,6,4,100,5
58911,1001008998,6,4,100,5
58912,1001008999,6,4,100,5
58913,1001009000,6,4,100,5
58914,1001009001,6,4,100,5
58915,1001009002,6,4,100,5
58916,1001009003,6,4,100,5
58917,1001009004,6,4,100,5
58918,1001009005,6,4,100,5
58919,1001009006,6,4,100,5
58920,1001009007,6,4,100,5
58921,1001009008,6,4,100,5
58922,1001009009,6,4,100,5
58923,1001009010,6,4,100,5
58924,1001009011,6,4,100,5
58925,1001009012,6,4,100,5
58926,1001009013,6,4,100,5
58927,1001009014,6,4,100,5
58928,1001009015,6,4,100,5
58929,1001009016,6,4,100,5
58930,1001009017,6,4,100,5
58931,1001009018,6,4,100,5
58932,1001009019,6,4,100,5
58933,1001009020,6,4,100,5
58934,1001009021,6,4,100,5
58935,1001009022,6,4,100,5
58936,1001009023,6,4,100,5
58937,1001009024,6,4,100,5
58938,1001009025,6,4,100,5
58939,1001009026,6,4,100,5
58940,1001009027,6,4,100,5
58941,1001009028,6,4,100,5
58942,1001009029,6,4,100,5
58943,1001009030,6,4,100,5
58944,1001009031,6,4,100,5
58945,1001009032,6,4,100,5
58946,1001009033,6,4,100,5
58947,1001009034,6,4,100,5
58948,1001009035,6,4,100,5
58949,1001009036,6,4,100,5
58950,1001009037,6,4,100,5
58951,1001009038,6,4,100,5
58952,1001009039,6,4,100,5
58953,1001009040,6,4,100,5
58954,1001009041,6,4,100,5
58955,1001009042,6,4,100,5
58956,1001009043,6,4,100,5
58957,1001009044,6,4,100,5
58958,1001009045,6,4,100,5
58959,1001009046,6,4,100,5
58960,1001009047,6,4,100,5
58961,1001009048,6,4,100,5
58962,1001009049,6,4,100,5
58963,1001009050,6,4,100,5
58964,1001009051,6,4,100,5
58965,1001009052,6,4,100,5
58966,1001009053,6,4,100,5
58967,1001009054,6,4,100,5
58968,1001009055,6,4,100,5
58969,1001009056,6,4,100,5
58970,1001009057,6,4,100,5
58971,1001009058,6,4,100,5
58972,1001009059,6,4,100,5
58973,1001009060,6,4,100,5
58974,1001009061,6,4,100,5
58975,1001009062,6,4,100,5
58976,1001009063,6,4,100,5
58977,1001009064,6,4,100,5
58978,1001009065,6,4,100,5
58979,1001009066,6,4,100,5
58980,1001009067,6,4,100,5
58981,1001009068,6,4,100,5
58982,1001009069,6,4,100,5
58983,1001009070,6,4,100,5
58984,1001009071,6,4,100,5
58985,1001009072,6,4,100,5
58986,1001009073,6,4,100,5
58987,1001009074,6,4,100,5
58988,1001009075,6,4,100,5
58989,1001009076,6,4,100,5
58990,1001009077,6,4,100,5
58991,1001009078,6,4,100,5
58992,1001009079,6,4,100,5
58993,1001009080,6,4,100,5
58994,1001009081,6,4,100,5
58995,1001009082,6,4,100,5
58996,1001009083,6,4,100,5
58997,1001009084,6,4,100,5
58998,1001009085,6,4,100,5
58999,1001009086,6,4,100,5
59000,1001009087,6,4,100,5
59001,1001009088,6,4,100,5
59002,1001009089,6,4,100,5
59003,1001009090,6,4,100,5
59004,1001009091,6,4,100,5
59005,1001009092,6,4,100,5
59006,1001009093,6,4,100,5
59007,1001009094,6,4,100,5
59008,1001009095,6,4,100,5
59009,1001009096,6,4,100,5
59010,1001009097,6,4,100,5
59011,1001009098,6,4,100,5
59012,1001009099,6,4,100,5
59013,1001009100,6,4,100,5
59014,1001009101,6,4,100,5
59015,1001009102,6,4,100,5
59016,1001009103,6,4,100,5
59017,1001009104,6,4,100,5
59018,1001009105,6,4,100,5
59019,1001009106,6,4,100,5
59020,1001009107,6,4,100,5
59021,1001009108,6,4,100,5
59022,1001009109,6,4,100,5
59023,1001009110,6,4,100,5
59024,1001009111,6,4,100,5
59025,1001009112,6,4,100,5
59026,1001009113,6,4,100,5
59027,1001009114,6,4,100,5
59028,1001009115,6,4,100,5
59029,1001009116,6,4,100,5
59030,1001009117,6,4,100,5
59031,1001009118,6,4,100,5
59032,1001009119,6,4,100,5
